,0,1,2,0,1,2
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.009070591697465548,0.0061078861568516826,0.008595718178993466,0.22937694947307155,0.1870273629993627,0.01519148564313458
train.R2,0.9873135877652631,0.9853864229522253,0.9847143558678204,-0.010117072484114198,-0.20781632573032027,0.9651720125178364
train.MAE,0.009868304592353994,0.00792299309248179,0.009419791948706902,1.6318342042639937,1.3769217101088387,0.013044212385640463
train.RMSE,0.3747594075495259,0.3054703648954583,0.4593445766863421,3.345435549071516,2.760784595079706,0.6939097395695285
train.MAPE,0.01967315552387221,0.006753346441997245,0.010294933325190794,0.4407631761002872,0.22590386633805146,0.016293726901874552
train.offset_percentile.50%,1.0009086323828242,1.0006994422411752,1.0007761071367929,1.1611497883014272,1.1245125476083375,1.0010814992119768
train.offset_percentile.75%,1.0034461313918115,1.0026146453673792,1.003084856968123,1.394356472001632,1.2972491949843794,1.0056769145194095
train.offset_percentile.90%,1.010922407000003,1.0077716936103966,1.0105212648939466,1.7977760726202137,1.6204790798771662,1.01808677491105
train.offset_percentile.95%,1.0231542241013707,1.0162639397369584,1.0220709738740628,2.252404212133318,1.9605817922012687,1.0453739399761084
train.confidence_rating.<10.0%,40333,39643,25465,16398,17693,25058
train.confidence_rating.10-20%,243,194,147,6274,7891,292
train.confidence_rating.20-50%,192,156,133,10429,9123,263
train.confidence_rating.50-100%,84,55,70,4893,3517,163
train.confidence_rating.100-200%,49,23,27,2120,1486,63
train.confidence_rating.>200.0%,31,6,13,818,367,16
train.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.0.cnt,40333,39643,25465,16398,17693,25058
train.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.1.cnt,243,194,147,6274,7891,292
train.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.2.cnt,192,156,133,10429,9123,263
train.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.3.cnt,84,55,70,4893,3517,163
train.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.4.cnt,49,23,27,2120,1486,63
train.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.confidence_rating_detailed.5.cnt,31,6,13,818,367,16
optimal_params.cls.max_depth,9,9,12,12,21,15
optimal_params.cls.colsample_bytree,0.6,0.8,0.6,0.7,0.7,0.8
optimal_params.cls.min_child_weight,0.005948928401356827,0.0018468196481636343,0.001056485600554822,0.0011322311868919752,0.0028688636976337842,0.024865092813635654
optimal_params.cls.subsample,0.9,0.5,0.6,0.9,0.7,0.8
optimal_params.cls.learning_rate,0.10670639469475766,0.1883994533028414,0.16688091759196158,0.2548336728168633,0.20966091329063283,0.13246678868638745
optimal_params.cls.n_estimators,500,500,500,500,500,400
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,500,400,400,200,400,400
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,friedman_mse,poisson,friedman_mse,friedman_mse,squared_error,poisson
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,21,18,18,21,15,18
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.9,0.6,0.8,0.6,0.9,0.6
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,4.051873008425583,0.10070350931306277,0.051509692563574724,0.0711922571160564,0.0016749903946626306,0.6392484631730637
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.6,0.8,0.6,0.9,0.8,0.5
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.113740460734846,0.12562109828242995,0.13143558382502946,0.2318241007615622,0.29407509984438696,0.290203870786606
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300,300,300,300
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1,1,1,2
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,200,200,200,100,300,100
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.6000000000000001,0.4,0.8
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,squared_error,friedman_mse,squared_error,squared_error,friedman_mse,friedman_mse
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,400,500,200,400,100,400
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.4,0.8,0.4,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,poisson,poisson,friedman_mse,squared_error,squared_error,poisson
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,12,21,15,18,15,21
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.7,0.5,0.6,0.6,0.6,0.7
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,0.44479320306476744,4.490457098303429,2.681660594107037,0.030769395642005138,0.012343622821151177,1.5235414199081336
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.6,0.6,0.7,0.6,0.9,0.5
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.13946843297088884,0.12075985077120785,0.13489239512559295,0.2980736142972028,0.2849947361865236,0.2992239926479383
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,300,300,200,300,200,200
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.1.KNN.best_params.p,1,1,1,2,1,1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,100,200,200,200,300,200
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.8,0.8,0.8,0.8,0.8,0.8
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,squared_error,squared_error,friedman_mse,poisson,poisson,poisson
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,500,200,200,400,300,300
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.4,0.2,0.4,0.4,0.8,0.4
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,poisson,squared_error,friedman_mse,squared_error,friedman_mse,poisson
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,18,18,15,18,21,21
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.6,0.6,0.5,0.8,0.9,0.8
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.001097512193970562,0.020378866356114914,0.11850433572457013,0.367482205304351,0.005870598684789365,0.11656672437376313
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.9,0.6,0.8,0.5,0.5,0.7
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.11780715949260373,0.19208816534578915,0.14804570281281804,0.283987020867327,0.2996374246958594,0.29456494477323913
