,0,1,2
test.classifier.adj_lenient_acc,0.9728576967816983,0.9547474747474748,0.8984427894380501
test.classifier.adj_strict_acc,0.8918185343156262,0.8686868686868687,0.8083953960731212
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.042847917411485685,0.290801902902179,0.4481961798942733
test.regressor.R2,0.9665084999711913,0.5183156883135255,0.416570066383777
test.regressor.MAE,0.24324042342371932,18726.655504380586,13422.13971369098
test.regressor.RMSE,0.5763600703735062,2251947.0553478696,70417559.98328613
test.regressor.MAPE,0.11048017853639622,8.478133748649494,1.1627766030656814
test.regressor.offset_percentile.50%,1.0216925141180984,1.2282532172267002,1.4074689649828724
test.regressor.offset_percentile.75%,1.0455955689121512,1.459471851016,1.908452010618282
test.regressor.offset_percentile.90%,1.092204217131195,1.9049597049805618,3.120887960244785
test.regressor.offset_percentile.95%,1.1633916640310178,2.538392273487096,4.679711263128171
test.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.sMAPE,0.0678978282217822,0.453469313972534,0.7428708104141856
test.R2,0.8709029273353628,0.39184070203244425,0.40425535683133873
test.MAE,0.3056052606485071,31373.866011826816,38893.42084608114
test.RMSE,1.1315787503202464,2530379.1499505765,71156846.2892497
test.MAPE,0.13832131667056996,16.558470930273337,181.1863318209504
test.offset_percentile.50%,1.0269210842002783,1.30443514011785,1.7021052877928842
test.offset_percentile.75%,1.0753662427583337,1.869668425529953,4.29023214781395
test.offset_percentile.90%,1.203991510119283,4.420472973958554,27.18653248958612
test.offset_percentile.95%,1.3217392911441568,9.390642596450014,140.05427222011548
train.n_buckets,5,5,5
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.9619594602667952,0.9536596714965453,0.9389832894978895
train.classifier.balanced_precision,0.9619248344718024,0.9535493967735871,0.9389649175792744
train.classifier.balanced_recall,0.9619143654979833,0.9536011640126102,0.9389219934994583
train.classifier.balanced_f1,0.9619134116396006,0.9535661996510225,0.9388399825802336
train.classifier.adj_lenient_acc,0.994570276140242,0.9909465685878264,0.9796858071505958
train.classifier.adj_strict_acc,0.9783586720446789,0.973728882062889,0.9616738894907909
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.028865451950307857,0.18577503434506348,0.30855333538022145
train.regressor.R2,0.9836451615318572,0.7830266188658246,0.7236732965728174
train.regressor.MAE,0.12450212943291561,9385.412643102638,7677.848091478227
train.regressor.RMSE,0.4077291485627133,1193415.8492417342,40504347.08183875
train.regressor.MAPE,0.08838160403721515,2.475756946145131,1.0880770623859257
train.regressor.offset_percentile.50%,1.010697456317701,1.1110434415996304,1.214388359157399
train.regressor.offset_percentile.75%,1.0273634568139367,1.2389735955497563,1.4773640105285446
train.regressor.offset_percentile.90%,1.0663775293016147,1.5126230852986875,2.1857124967020045
train.regressor.offset_percentile.95%,1.1123646699164802,1.9434481597691604,3.3827254413448746
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.03387659994749641,0.2183190358323425,0.36749624292056693
train.R2,0.9649826468233218,0.7424429092877141,0.7201471058201911
train.MAE,0.12721274078849332,10115.310519879728,9240.91081503636
train.RMSE,0.5966096709518675,1300245.406735883,40761964.763481155
train.MAPE,0.09395112740426712,4.092346916601764,37.097664150253706
train.offset_percentile.50%,1.010894974269758,1.1144213572088333,1.2235821217433607
train.offset_percentile.75%,1.0292783276902369,1.2558650604557982,1.5424560024320013
train.offset_percentile.90%,1.0825384444702744,1.6873244482169052,3.048841914482217
train.offset_percentile.95%,1.1488549258523815,2.6814319592405633,6.697912014365717
optimal_params.cls.max_depth,15,21,15
optimal_params.cls.colsample_bytree,0.7,0.5,0.7
optimal_params.cls.min_child_weight,0.009159718464901495,0.06169454697587,0.07071076883811206
optimal_params.cls.subsample,0.6,0.7,0.8
optimal_params.cls.learning_rate,0.10315906616132603,0.09996960645551925,0.08123056686501408
optimal_params.cls.n_estimators,300,500,500
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,500,200,200
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.4,0.8,0.4
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,squared_error,poisson,squared_error
optimal_params.rgs.candidates.0.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,12,12,18
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.6,0.6,0.6
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,0.3453040530132195,0.2194036588623023,0.196797390247431
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.6,0.6,0.7
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.019334565669724444,0.024533923523151497,0.021306780239618524
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,5,3,5
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.0.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,300,200,100
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,4,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,squared_error,poisson,squared_error
optimal_params.rgs.candidates.0.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,500,300,500
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.2,0.4,0.8
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,squared_error,squared_error,friedman_mse
optimal_params.rgs.candidates.1.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,18,21,21
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.5,0.6,0.5
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,1.6885916842307096,0.001252803416564061,1.861969447797992
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.6,0.6,0.5
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.06560282989567542,0.05555377522501395,0.03267916611312318
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,100,300,100
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,5,3,7
optimal_params.rgs.candidates.1.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.1.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,300,300,300
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,friedman_mse,poisson,friedman_mse
optimal_params.rgs.candidates.1.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,400,100,100
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.4,0.2,0.2
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,squared_error,squared_error,squared_error
optimal_params.rgs.candidates.2.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,15,18,18
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.6,0.7,0.7
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.05697122263883805,3.394175697902143,0.006042074033526318
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.7,0.6,0.8
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.052704640026054794,0.022049945789118414,0.016615834409654008
optimal_params.rgs.candidates.2.LGB.best_params.n_estimators,200,300,300
optimal_params.rgs.candidates.2.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.2.KNN.best_params.n_neighbors,3,3,3
optimal_params.rgs.candidates.2.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.2.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.2.EXF.best_params.n_estimators,100,100,300
optimal_params.rgs.candidates.2.EXF.best_params.max_features,0.8,0.8,0.8
optimal_params.rgs.candidates.2.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.EXF.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.2.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.3.RFR.best_params.n_estimators,200,500,300
optimal_params.rgs.candidates.3.RFR.best_params.max_features,0.8,0.2,0.8
optimal_params.rgs.candidates.3.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.3.RFR.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.3.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.3.LGB.best_params.max_depth,18,21,9
optimal_params.rgs.candidates.3.LGB.best_params.colsample_bytree,0.6,0.8,0.5
optimal_params.rgs.candidates.3.LGB.best_params.min_child_weight,0.04037189426994423,0.3877974230613298,0.0020840844491537168
optimal_params.rgs.candidates.3.LGB.best_params.subsample,0.5,0.5,0.5
optimal_params.rgs.candidates.3.LGB.best_params.learning_rate,0.20934505766637398,0.1408900255517051,0.043784890552078216
optimal_params.rgs.candidates.3.LGB.best_params.n_estimators,300,100,300
optimal_params.rgs.candidates.3.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.3.KNN.best_params.n_neighbors,3,3,3
optimal_params.rgs.candidates.3.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.3.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.3.EXF.best_params.n_estimators,300,200,200
optimal_params.rgs.candidates.3.EXF.best_params.max_features,0.8,0.4,0.8
optimal_params.rgs.candidates.3.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.3.EXF.best_params.criterion,poisson,squared_error,squared_error
optimal_params.rgs.candidates.3.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.4.RFR.best_params.n_estimators,200,300,300
optimal_params.rgs.candidates.4.RFR.best_params.max_features,0.6000000000000001,0.4,0.8
optimal_params.rgs.candidates.4.RFR.best_params.min_samples_leaf,2,2,4
optimal_params.rgs.candidates.4.RFR.best_params.criterion,poisson,poisson,poisson
optimal_params.rgs.candidates.4.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.4.LGB.best_params.max_depth,15,6,9
optimal_params.rgs.candidates.4.LGB.best_params.colsample_bytree,0.8,0.5,0.5
optimal_params.rgs.candidates.4.LGB.best_params.min_child_weight,0.018491002542971514,0.7490390075367617,0.010734044328586165
optimal_params.rgs.candidates.4.LGB.best_params.subsample,0.8,0.5,0.6
optimal_params.rgs.candidates.4.LGB.best_params.learning_rate,0.11516895270477351,0.10360616788292715,0.0402281537741775
optimal_params.rgs.candidates.4.LGB.best_params.n_estimators,300,300,100
optimal_params.rgs.candidates.4.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.4.KNN.best_params.n_neighbors,3,9,3
optimal_params.rgs.candidates.4.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.4.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.4.EXF.best_params.n_estimators,100,300,200
optimal_params.rgs.candidates.4.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001
optimal_params.rgs.candidates.4.EXF.best_params.min_samples_leaf,2,2,4
optimal_params.rgs.candidates.4.EXF.best_params.criterion,poisson,poisson,poisson
optimal_params.rgs.candidates.4.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.preprocessor.fin_transformer,RobustScaler,RobustScaler,RobustScaler
cfg.preprocessor.cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder
cfg.preprocessor.imputer,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets
cfg.preprocessor.copy,True,True,True
cfg.preprocessor.quantile_range,"(25.0, 75.0)","(25.0, 75.0)","(25.0, 75.0)"
cfg.preprocessor.unit_variance,False,False,False
cfg.preprocessor.with_centering,True,True,True
cfg.preprocessor.with_scaling,True,True,True
cfg.preprocessor.cols,"['ft_catm_country_code', 'ft_catm_industry_name', 'ft_catm_region', 'ft_catm_sector_name', 'ft_catm_sub_region']","['ft_catm_country_code', 'ft_catm_industry_name', 'ft_catm_region', 'ft_catm_sector_name', 'ft_catm_sub_region']","['ft_catm_country_code', 'ft_catm_industry_name', 'ft_catm_region', 'ft_catm_sector_name', 'ft_catm_sub_region']"
cfg.preprocessor.drop_invariant,False,False,False
cfg.preprocessor.handle_missing,value,value,value
cfg.preprocessor.handle_unknown,value,value,value
cfg.preprocessor.hierarchy,,,
cfg.preprocessor.min_samples_leaf,1,1,1
cfg.preprocessor.return_df,True,True,True
cfg.preprocessor.smoothing,1.0,1.0,1.0
cfg.preprocessor.verbose,0,0,0
cfg.preprocessor.bucket_number,10,10,10
cfg.preprocessor.name,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor
cfg.feature_selector.n_components_,22,22,22
cfg.feature_selector.name,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer
cfg.scope_estimator.n_buckets,5,5,5
cfg.scope_estimator.name,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator
cfg.scope_estimator.cls.max_depth,15,21,15
cfg.scope_estimator.cls.colsample_bytree,0.7,0.5,0.7
cfg.scope_estimator.cls.min_child_weight,0.009159718464901495,0.06169454697587,0.07071076883811206
cfg.scope_estimator.cls.subsample,0.6,0.7,0.8
cfg.scope_estimator.cls.learning_rate,0.10315906616132603,0.09996960645551925,0.08123056686501408
cfg.scope_estimator.cls.n_estimators,300,500,500
cfg.scope_estimator.rgs.candidates.0.RFR.best_params.n_estimators,500,200,200
cfg.scope_estimator.rgs.candidates.0.RFR.best_params.max_features,0.4,0.8,0.4
cfg.scope_estimator.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2
cfg.scope_estimator.rgs.candidates.0.RFR.best_params.criterion,squared_error,poisson,squared_error
cfg.scope_estimator.rgs.candidates.0.RFR.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.max_depth,12,12,18
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.colsample_bytree,0.6,0.6,0.6
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.min_child_weight,0.3453040530132195,0.2194036588623023,0.196797390247431
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.subsample,0.6,0.6,0.7
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.learning_rate,0.019334565669724444,0.024533923523151497,0.021306780239618524
cfg.scope_estimator.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300
cfg.scope_estimator.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.scope_estimator.rgs.candidates.0.KNN.best_params.n_neighbors,5,3,5
cfg.scope_estimator.rgs.candidates.0.KNN.best_params.p,1,1,1
cfg.scope_estimator.rgs.candidates.0.KNN.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.scope_estimator.rgs.candidates.0.EXF.best_params.n_estimators,300,200,100
cfg.scope_estimator.rgs.candidates.0.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001
cfg.scope_estimator.rgs.candidates.0.EXF.best_params.min_samples_leaf,4,2,2
cfg.scope_estimator.rgs.candidates.0.EXF.best_params.criterion,squared_error,poisson,squared_error
cfg.scope_estimator.rgs.candidates.0.EXF.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.scope_estimator.rgs.candidates.1.RFR.best_params.n_estimators,500,300,500
cfg.scope_estimator.rgs.candidates.1.RFR.best_params.max_features,0.2,0.4,0.8
cfg.scope_estimator.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2
cfg.scope_estimator.rgs.candidates.1.RFR.best_params.criterion,squared_error,squared_error,friedman_mse
cfg.scope_estimator.rgs.candidates.1.RFR.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.max_depth,18,21,21
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.colsample_bytree,0.5,0.6,0.5
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.min_child_weight,1.6885916842307096,0.001252803416564061,1.861969447797992
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.subsample,0.6,0.6,0.5
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.learning_rate,0.06560282989567542,0.05555377522501395,0.03267916611312318
cfg.scope_estimator.rgs.candidates.1.LGB.best_params.n_estimators,100,300,100
cfg.scope_estimator.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.scope_estimator.rgs.candidates.1.KNN.best_params.n_neighbors,5,3,7
cfg.scope_estimator.rgs.candidates.1.KNN.best_params.p,1,1,1
cfg.scope_estimator.rgs.candidates.1.KNN.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.scope_estimator.rgs.candidates.1.EXF.best_params.n_estimators,300,300,300
cfg.scope_estimator.rgs.candidates.1.EXF.best_params.max_features,0.8,0.8,0.6000000000000001
cfg.scope_estimator.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2
cfg.scope_estimator.rgs.candidates.1.EXF.best_params.criterion,friedman_mse,poisson,friedman_mse
cfg.scope_estimator.rgs.candidates.1.EXF.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.scope_estimator.rgs.candidates.2.RFR.best_params.n_estimators,400,100,100
cfg.scope_estimator.rgs.candidates.2.RFR.best_params.max_features,0.4,0.2,0.2
cfg.scope_estimator.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2
cfg.scope_estimator.rgs.candidates.2.RFR.best_params.criterion,squared_error,squared_error,squared_error
cfg.scope_estimator.rgs.candidates.2.RFR.best_params.n_jobs,-1,-1,-1
cfg.scope_estimator.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.max_depth,15,18,18
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.colsample_bytree,0.6,0.7,0.7
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.min_child_weight,0.05697122263883805,3.394175697902143,0.006042074033526318
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.subsample,0.7,0.6,0.8
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.learning_rate,0.052704640026054794,0.022049945789118414,0.016615834409654008
cfg.scope_estimator.rgs.candidates.2.LGB.best_params.n_estimators,200,300,300
cfg.scope_estimator.rgs.candidates.2.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.scope_estimator.rgs.candidates.2.KNN.best_params.n_neighbors,3,3,3
cfg.scope_estimator.rgs.candidates.2.KNN.best_params.p,1,1,1
cfg.scope_estimator.rgs.candidates.2.KNN.best_params.n_jobs,-1,-1,-1
