,0,1,2,0,1,2
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.009581541769820344,0.006431472620080647,0.008385725056507427,0.01632454816691586,0.013121541361280383,0.01494878980661328
train.R2,0.9860056916370042,0.9834010898018742,0.9885736647115105,0.9675360469992311,0.948815695600453,0.968955654123128
train.MAE,0.010021776852473963,0.007689097286160518,0.009351935615681484,0.014478330107643878,0.011773108243614772,0.012547194358266012
train.RMSE,0.39452509590751056,0.32476505234351394,0.3970902766071384,0.5980887425439162,0.5696367341582241,0.6529641618526857
train.MAPE,0.015699402853598814,0.0070934634345734444,0.0097478974415769,0.0284892351430837,0.013672857880358118,0.017950283876756352
train.offset_percentile.50%,1.0009210053633526,1.0006841092966419,1.0007629521978725,1.0013753773359326,1.001082408814249,1.001068910420293
train.offset_percentile.75%,1.0034648493088318,1.002523231794641,1.0030645793329065,1.0064842738045598,1.0045750079573779,1.0056843457186468
train.offset_percentile.90%,1.0112120781389156,1.0078031396610427,1.0104679343659702,1.0193230428727158,1.0140946995620208,1.0178756994765457
train.offset_percentile.95%,1.0233965935976401,1.0168959364471373,1.0221071095458831,1.0523615384227,1.0373840741612659,1.0487411347747804
train.confidence_rating.<10.0%,40282,39589,25452,39534,38951,25039
train.confidence_rating.10-20%,257,215,166,571,434,288
train.confidence_rating.20-50%,214,186,135,475,392,311
train.confidence_rating.50-100%,84,53,62,196,209,154
train.confidence_rating.100-200%,55,26,34,115,77,54
train.confidence_rating.>200.0%,40,8,6,41,14,9
train.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.0.cnt,40282,39589,25452,39534,38951,25039
train.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.1.cnt,257,215,166,571,434,288
train.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.2.cnt,214,186,135,475,392,311
train.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.3.cnt,84,53,62,196,209,154
train.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.4.cnt,55,26,34,115,77,54
train.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.confidence_rating_detailed.5.cnt,40,8,6,41,14,9
optimal_params.cls.max_depth,12,18,9,12,15,21
optimal_params.cls.colsample_bytree,0.6,0.9,0.7,0.5,0.7,0.7
optimal_params.cls.min_child_weight,0.0011746863745536703,0.2719861207278538,0.001531663802686619,0.13963820515460948,0.001962427778070747,0.0011960120377973614
optimal_params.cls.subsample,0.8,0.8,0.7,0.7,0.6,0.7
optimal_params.cls.learning_rate,0.23489402592177258,0.18164872637473845,0.24349137728468542,0.11233059531989235,0.23452495869384835,0.20945004328824754
optimal_params.cls.n_estimators,400,400,500,500,400,400
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,300,300,300,100,300,200
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,0.8
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,poisson,friedman_mse,squared_error,poisson,poisson,friedman_mse
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,15,12,12,12,21,15
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.5,0.8,0.7,0.8,0.9,0.6
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,0.007697087971250206,0.002583830814083736,0.02148549753011603,0.0064533157145797,0.7653565288741175,0.8307475945982001
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.8,0.7,0.7,0.7,0.8,0.8
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.13209010437992133,0.17583775019219222,0.0817319130484774,0.2799211063857286,0.29243723117779075,0.21978713261152422
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300,300,300,300
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1,1,1,1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,200,100,100,200,200,300
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.8,0.8,0.4,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,squared_error,friedman_mse,friedman_mse,poisson,squared_error,poisson
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,200,500,300,400,400,100
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.2,0.6000000000000001,0.4,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,squared_error,friedman_mse,poisson,poisson,squared_error,friedman_mse
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,15,18,18,21,21,18
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.9,0.5,0.8,0.8,0.7,0.9
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,0.01037326562785649,0.83860703851038,1.2863874820537204,4.885163835702793,0.42906690999553526,0.013511187427833896
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.6,0.6,0.9,0.7,0.8,0.7
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.15641365815608244,0.15695586180753784,0.1105297240463716,0.2965822119054231,0.2940427531105257,0.2846860781634891
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,300,300,300,300,300,200
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.1.KNN.best_params.p,1,1,1,1,1,1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,300,200,100,200,100,300
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.4,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,friedman_mse,poisson,poisson,poisson,friedman_mse,friedman_mse
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,200,200,400,300,200,300
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.4,0.8,0.6000000000000001,0.8,0.4,0.8
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,poisson,squared_error,squared_error,friedman_mse,friedman_mse,friedman_mse
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,15,15,15,21,15,15
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.7,0.5,0.5,0.9,0.8,0.9
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.0013731309755749164,0.010413026693855552,0.008431475002093729,0.045441183494693685,0.00955415693588745,0.8990889503805086
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.8,0.5,0.5,0.7,0.7,0.7
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.20899259667396608,0.16960739700461544,0.05586139834615301,0.2971093378551883,0.2891312371456126,0.2894413176997896
