,0,1,2
test.classifier.adj_lenient_acc,0.9208995734780923,0.8674747474747475,0.7765741367637102
test.classifier.adj_strict_acc,0.8817371074059713,0.8173737373737374,0.7237643872714963
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.02748903088868015,0.19298791675786453,0.29113568139874774
test.regressor.R2,0.9860474075194208,0.7937994574420055,0.6746783884190645
test.regressor.MAE,0.17491847779147918,12179.382892437512,7296.132431852893
test.regressor.RMSE,0.36892469607177764,1147501.091110565,38666707.46005787
test.regressor.MAPE,0.03063023856230768,0.7335944521509415,0.5256656845617915
test.regressor.offset_percentile.50%,1.0150322498176962,1.1431028674293904,1.2234768760517174
test.regressor.offset_percentile.75%,1.028725375194714,1.25890145423047,1.4639226227620419
test.regressor.offset_percentile.90%,1.0514210019216914,1.4747201727506023,1.9474499305728388
test.regressor.offset_percentile.95%,1.0923464507081917,1.803966397885781,2.5661772010269273
test.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.sMAPE,0.058693955694504064,0.44687565468265045,0.73658003934806
test.R2,0.8935420745459619,0.683786101489953,0.5161053761160013
test.MAE,0.26321336828084796,30893.33174699487,30025.274254218326
test.RMSE,1.0190588681273027,1421015.0663795802,47158082.04616911
test.MAPE,0.06316100257666443,7.635719476900407,902.382994201223
test.offset_percentile.50%,1.022815757825848,1.2763985442584398,1.595018420288502
test.offset_percentile.75%,1.0655058923727116,1.87082062480501,4.650742846304417
test.offset_percentile.90%,1.1681876629326282,4.594697765037262,48.29308960689232
test.offset_percentile.95%,1.2713556751396122,8.631966412284036,234.4517750796306
train.n_buckets,10,10,10
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.9397755776614114,0.9222433090616221,0.9091899899927922
train.classifier.balanced_precision,0.9396476976315402,0.922258672106919,0.909545906891697
train.classifier.balanced_recall,0.9396524976729755,0.9222374909061515,0.9092632719393283
train.classifier.balanced_f1,0.9396305951077292,0.9222266861435768,0.9092747414577206
train.classifier.adj_lenient_acc,0.984176233322991,0.9734863794357772,0.9553087757313109
train.classifier.adj_strict_acc,0.9763419174681973,0.9634629375151564,0.9447453954496208
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.01885565771370944,0.12121081930018496,0.18485321664283405
train.regressor.R2,0.9932770442004184,0.9335304590875699,0.8617511812152487
train.regressor.MAE,0.09450775942906553,7359.339221291302,4672.686918690499
train.regressor.RMSE,0.2615165530623419,672299.068545957,28064623.12191156
train.regressor.MAPE,0.042374835773636745,0.530603545748667,0.35571543041735426
train.regressor.offset_percentile.50%,1.0082484088275308,1.0814212600372335,1.131578322362329
train.regressor.offset_percentile.75%,1.017135003629179,1.1502005320186384,1.24766668052448
train.regressor.offset_percentile.90%,1.0349611137372432,1.2527852953249823,1.4840378985961626
train.regressor.offset_percentile.95%,1.0661988124161637,1.4030514859337964,1.7718767463935359
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.025098094967372163,0.17200478513672565,0.2739541533561512
train.R2,0.9755318706229648,0.912860963414126,0.8361639935589421
train.MAE,0.09782188011665216,8564.39788114361,6465.808689696387
train.RMSE,0.4989068185476184,769763.912488549,30551544.927332614
train.MAPE,0.048882502574212776,1.9114748929522012,180.75160847200843
train.offset_percentile.50%,1.0085138505519675,1.0860280080297275,1.1399201416898634
train.offset_percentile.75%,1.0188687983279028,1.165488571686721,1.2958749889980963
train.offset_percentile.90%,1.0536184790023884,1.4463017429801515,1.9492187753990216
train.offset_percentile.95%,1.1099796345406632,2.2131484017047787,5.840006679172659
optimal_params.cls.max_depth,15,18,15
optimal_params.cls.colsample_bytree,0.6,0.5,0.7
optimal_params.cls.min_child_weight,0.008063539296911911,0.003044030007343838,0.2700239494994805
optimal_params.cls.subsample,0.6,0.5,0.9
optimal_params.cls.learning_rate,0.12166517077847411,0.06470874438801665,0.07403119449953766
optimal_params.cls.n_estimators,400,500,300
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,100,500,200
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.6000000000000001,0.6000000000000001,0.4
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.0.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,12,18,15
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.5,0.6,0.8
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,0.03047773192625477,0.003985695438293162,0.018276252657534096
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.5,0.5,0.9
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.021396701975276912,0.09445417333552755,0.08585817080888125
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,200
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,9,5,7
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,2
optimal_params.rgs.candidates.0.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,300,300,300
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.4,0.8,0.8
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,squared_error,squared_error,squared_error
optimal_params.rgs.candidates.0.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,300,100,400
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.6000000000000001,0.2,0.4
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,squared_error,squared_error,friedman_mse
optimal_params.rgs.candidates.1.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,18,18,12
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.6,0.6,0.5
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,0.014517628953290474,0.1451598082869493,0.0012764921373629805
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.8,0.7,0.6
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.026938272343596487,0.12791297404391197,0.08909605382575202
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,300,100,200
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,11,3,7
optimal_params.rgs.candidates.1.KNN.best_params.p,2,1,1
optimal_params.rgs.candidates.1.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,300,300,300
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.8,0.4,0.8
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,squared_error,poisson,poisson
optimal_params.rgs.candidates.1.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,300,200,500
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.4,0.4,0.8
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,poisson,poisson,poisson
optimal_params.rgs.candidates.2.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,3,12,3
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.7,0.6,0.7
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.07522184631047799,0.1991792776592673,0.014684105255358725
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.7,0.5,0.7
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.16173365251942043,0.019288272373643046,0.010142430686278448
optimal_params.rgs.candidates.2.LGB.best_params.n_estimators,100,200,100
optimal_params.rgs.candidates.2.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.2.KNN.best_params.n_neighbors,9,9,9
optimal_params.rgs.candidates.2.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.2.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.2.EXF.best_params.n_estimators,100,300,100
optimal_params.rgs.candidates.2.EXF.best_params.max_features,0.6000000000000001,0.8,0.8
optimal_params.rgs.candidates.2.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.EXF.best_params.criterion,squared_error,friedman_mse,friedman_mse
optimal_params.rgs.candidates.2.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.3.RFR.best_params.n_estimators,100,200,200
optimal_params.rgs.candidates.3.RFR.best_params.max_features,0.8,0.6000000000000001,0.8
optimal_params.rgs.candidates.3.RFR.best_params.min_samples_leaf,2,6,2
optimal_params.rgs.candidates.3.RFR.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.3.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.3.LGB.best_params.max_depth,18,6,12
optimal_params.rgs.candidates.3.LGB.best_params.colsample_bytree,0.8,0.6,0.5
optimal_params.rgs.candidates.3.LGB.best_params.min_child_weight,0.011167121369083906,0.027908667792597912,0.011578287484184777
optimal_params.rgs.candidates.3.LGB.best_params.subsample,0.8,0.8,0.9
optimal_params.rgs.candidates.3.LGB.best_params.learning_rate,0.022121363921130427,0.02224535520212231,0.04652846250233144
optimal_params.rgs.candidates.3.LGB.best_params.n_estimators,200,200,100
optimal_params.rgs.candidates.3.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.3.KNN.best_params.n_neighbors,9,11,11
optimal_params.rgs.candidates.3.KNN.best_params.p,1,2,2
optimal_params.rgs.candidates.3.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.3.EXF.best_params.n_estimators,300,200,200
optimal_params.rgs.candidates.3.EXF.best_params.max_features,0.8,0.2,0.4
optimal_params.rgs.candidates.3.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.3.EXF.best_params.criterion,poisson,squared_error,poisson
optimal_params.rgs.candidates.3.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.4.RFR.best_params.n_estimators,500,500,500
optimal_params.rgs.candidates.4.RFR.best_params.max_features,0.2,0.2,0.4
optimal_params.rgs.candidates.4.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.4.RFR.best_params.criterion,friedman_mse,squared_error,poisson
optimal_params.rgs.candidates.4.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.4.LGB.best_params.max_depth,9,12,9
optimal_params.rgs.candidates.4.LGB.best_params.colsample_bytree,0.6,0.6,0.8
optimal_params.rgs.candidates.4.LGB.best_params.min_child_weight,0.35365960632573057,0.12083021981852204,0.02180173780467769
optimal_params.rgs.candidates.4.LGB.best_params.subsample,0.8,0.7,0.8
optimal_params.rgs.candidates.4.LGB.best_params.learning_rate,0.020530094372562997,0.015514664716244004,0.02476693877408958
optimal_params.rgs.candidates.4.LGB.best_params.n_estimators,300,100,200
optimal_params.rgs.candidates.4.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.4.KNN.best_params.n_neighbors,3,11,5
optimal_params.rgs.candidates.4.KNN.best_params.p,1,1,2
optimal_params.rgs.candidates.4.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.4.EXF.best_params.n_estimators,200,100,300
optimal_params.rgs.candidates.4.EXF.best_params.max_features,0.6000000000000001,0.8,0.8
optimal_params.rgs.candidates.4.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.4.EXF.best_params.criterion,poisson,friedman_mse,squared_error
optimal_params.rgs.candidates.4.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.5.RFR.best_params.n_estimators,300,400,200
optimal_params.rgs.candidates.5.RFR.best_params.max_features,0.8,0.6000000000000001,0.2
optimal_params.rgs.candidates.5.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.5.RFR.best_params.criterion,friedman_mse,friedman_mse,friedman_mse
optimal_params.rgs.candidates.5.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.5.LGB.best_params.max_depth,21,12,12
optimal_params.rgs.candidates.5.LGB.best_params.colsample_bytree,0.7,0.5,0.8
optimal_params.rgs.candidates.5.LGB.best_params.min_child_weight,0.006488937384894612,0.04352523046744555,0.015176400823188345
optimal_params.rgs.candidates.5.LGB.best_params.subsample,0.8,0.6,0.6
optimal_params.rgs.candidates.5.LGB.best_params.learning_rate,0.04418084239992564,0.018301727074109344,0.017481050738773582
optimal_params.rgs.candidates.5.LGB.best_params.n_estimators,200,100,200
optimal_params.rgs.candidates.5.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.5.KNN.best_params.n_neighbors,7,5,11
optimal_params.rgs.candidates.5.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.5.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.5.EXF.best_params.n_estimators,200,100,200
optimal_params.rgs.candidates.5.EXF.best_params.max_features,0.6000000000000001,0.8,0.2
optimal_params.rgs.candidates.5.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.5.EXF.best_params.criterion,friedman_mse,squared_error,squared_error
optimal_params.rgs.candidates.5.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.6.RFR.best_params.n_estimators,400,100,300
optimal_params.rgs.candidates.6.RFR.best_params.max_features,0.6000000000000001,0.2,0.2
optimal_params.rgs.candidates.6.RFR.best_params.min_samples_leaf,2,4,2
optimal_params.rgs.candidates.6.RFR.best_params.criterion,squared_error,squared_error,poisson
optimal_params.rgs.candidates.6.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.6.LGB.best_params.max_depth,18,6,6
optimal_params.rgs.candidates.6.LGB.best_params.colsample_bytree,0.5,0.5,0.6
optimal_params.rgs.candidates.6.LGB.best_params.min_child_weight,3.971236810893865,0.0010123797125383667,4.4150948375897165
optimal_params.rgs.candidates.6.LGB.best_params.subsample,0.9,0.7,0.8
optimal_params.rgs.candidates.6.LGB.best_params.learning_rate,0.04496592908294764,0.016211313395699912,0.015178402416122866
optimal_params.rgs.candidates.6.LGB.best_params.n_estimators,300,100,300
optimal_params.rgs.candidates.6.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.6.KNN.best_params.n_neighbors,5,11,5
optimal_params.rgs.candidates.6.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.6.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.6.EXF.best_params.n_estimators,200,300,100
optimal_params.rgs.candidates.6.EXF.best_params.max_features,0.8,0.2,0.6000000000000001
optimal_params.rgs.candidates.6.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.6.EXF.best_params.criterion,friedman_mse,squared_error,poisson
optimal_params.rgs.candidates.6.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.7.RFR.best_params.n_estimators,400,400,300
optimal_params.rgs.candidates.7.RFR.best_params.max_features,0.4,0.4,0.8
optimal_params.rgs.candidates.7.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.7.RFR.best_params.criterion,poisson,friedman_mse,squared_error
optimal_params.rgs.candidates.7.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.7.LGB.best_params.max_depth,12,18,15
optimal_params.rgs.candidates.7.LGB.best_params.colsample_bytree,0.9,0.5,0.6
optimal_params.rgs.candidates.7.LGB.best_params.min_child_weight,0.059359897466931766,0.0027403977341696082,0.01196153836358081
optimal_params.rgs.candidates.7.LGB.best_params.subsample,0.6,0.8,0.5
optimal_params.rgs.candidates.7.LGB.best_params.learning_rate,0.07715151188403326,0.046313817042316324,0.01649954540886152
optimal_params.rgs.candidates.7.LGB.best_params.n_estimators,300,300,200
optimal_params.rgs.candidates.7.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.7.KNN.best_params.n_neighbors,5,5,7
optimal_params.rgs.candidates.7.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.7.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.7.EXF.best_params.n_estimators,200,100,200
optimal_params.rgs.candidates.7.EXF.best_params.max_features,0.8,0.4,0.8
optimal_params.rgs.candidates.7.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.7.EXF.best_params.criterion,squared_error,friedman_mse,friedman_mse
optimal_params.rgs.candidates.7.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.8.RFR.best_params.n_estimators,200,200,500
optimal_params.rgs.candidates.8.RFR.best_params.max_features,0.8,0.2,0.8
optimal_params.rgs.candidates.8.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.8.RFR.best_params.criterion,poisson,poisson,squared_error
optimal_params.rgs.candidates.8.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.8.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.8.LGB.best_params.max_depth,18,18,18
optimal_params.rgs.candidates.8.LGB.best_params.colsample_bytree,0.5,0.6,0.8
optimal_params.rgs.candidates.8.LGB.best_params.min_child_weight,0.02639671164431386,0.0012291295976427088,0.397463062768831
optimal_params.rgs.candidates.8.LGB.best_params.subsample,0.6,0.6,0.6
optimal_params.rgs.candidates.8.LGB.best_params.learning_rate,0.03044359357067738,0.016618563849571378,0.021098205829959214
optimal_params.rgs.candidates.8.LGB.best_params.n_estimators,200,300,100
optimal_params.rgs.candidates.8.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.8.KNN.best_params.n_neighbors,5,3,5
optimal_params.rgs.candidates.8.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.8.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.8.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.8.EXF.best_params.n_estimators,200,200,300
optimal_params.rgs.candidates.8.EXF.best_params.max_features,0.6000000000000001,0.4,0.4
optimal_params.rgs.candidates.8.EXF.best_params.min_samples_leaf,2,2,2
