,0,1,2,0,1,2
raw.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
raw.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.0.cnt,3657,3710,2114,3173,3283,1849
raw.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.1.cnt,667,635,473,796,763,548
raw.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.2.cnt,575,460,373,663,551,406
raw.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.3.cnt,177,160,101,221,190,155
raw.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.4.cnt,93,108,61,156,128,70
raw.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
raw.confidence_rating_detailed.5.cnt,242,211,170,402,369,264
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.9404227927084507,0.9297691213950803,0.9363455023510259,0.9014164532249744,0.8896601648311908,0.9089898389727182
test.classifier.balanced_precision,0.9403288805784951,0.9296479994579916,0.9367069467049102,0.9018787952965712,0.8903000578540552,0.9092210561116459
test.classifier.balanced_recall,0.9403067824801331,0.9295987887963664,0.9362089914945322,0.9014969506560709,0.889666919000757,0.9088699878493317
test.classifier.balanced_f1,0.9402836212980832,0.9295761758634216,0.9362154599748321,0.9015295519695008,0.8898129759030117,0.9089717108790573
test.classifier.adj_lenient_acc,0.9726483090001848,0.9700984102952309,0.9678007290400972,0.9504712622435779,0.9424678274034822,0.9450182260024301
test.classifier.adj_strict_acc,0.9641471077434854,0.9608251324753975,0.962636695018226,0.9375346516355572,0.9288417865253595,0.9380315917375456
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.016969135581448892,0.012894093230080183,0.015192466411113886,0.019732097464902773,0.015498777728608512,0.018431150046314706
test.regressor.R2,0.994779365976996,0.9916928435826876,0.9943877967563319,0.9920715108573437,0.9881725959011616,0.9928494434794892
test.regressor.MAE,0.04555367387046516,0.04071803057299217,0.05122317192580317,0.06314193936324841,0.056878272430803456,0.07026082304253833
test.regressor.RMSE,0.2387990546319107,0.2269303052027504,0.27488507746655816,0.2924016028474442,0.2721053940404112,0.30897134791956604
test.regressor.MAPE,0.02960396712879453,0.014360162792688608,0.034539342383740484,0.05725166944112364,0.018082689707334225,0.028583536271192346
test.regressor.offset_percentile.50%,1.0042094035488922,1.0035479493610144,1.0043111207188906,1.0057399916632523,1.0050837711207212,1.005767241246747
test.regressor.offset_percentile.75%,1.0124321461132115,1.0101352670519264,1.01268119290857,1.016223745198785,1.012700999990948,1.0158529912887628
test.regressor.offset_percentile.90%,1.0302214997769485,1.024686128426001,1.0292954448957141,1.0360232415584847,1.0290999958348122,1.0350158045785613
test.regressor.offset_percentile.95%,1.0546488634504931,1.0449409006744774,1.0482579395963305,1.0657517171431024,1.0526059519370308,1.0599836959093036
test.regressor.confidence_rating.<10.0%,5269,5172,3225,5235,5146,3195
test.regressor.confidence_rating.10-20%,71,63,31,82,76,57
test.regressor.confidence_rating.20-50%,43,36,27,68,48,26
test.regressor.confidence_rating.50-100%,16,7,4,13,6,9
test.regressor.confidence_rating.100-200%,3,2,1,7,3,3
test.regressor.confidence_rating.>200.0%,9,4,4,6,5,2
test.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
test.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.0.cnt,5269,5172,3225,5235,5146,3195
test.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.regressor.confidence_rating_detailed.1.cnt,71,63,31,82,76,57
test.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
test.regressor.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
test.regressor.confidence_rating_detailed.2.cnt,43,36,27,68,48,26
test.regressor.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
test.regressor.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
test.regressor.confidence_rating_detailed.3.cnt,16,7,4,13,6,9
test.regressor.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
test.regressor.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
test.regressor.confidence_rating_detailed.4.cnt,3,2,1,7,3,3
test.regressor.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
test.regressor.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
test.regressor.confidence_rating_detailed.5.cnt,9,4,4,6,5,2
test.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.sMAPE,0.02921153566641121,0.021905154612498454,0.028940694429311374,0.03956062255629065,0.031863106933362355,0.04194824119912953
test.R2,0.9384587581805232,0.9350875585660592,0.927685575403654,0.9008011435343769,0.8875926892815399,0.8729847571419544
test.MAE,0.047069516813616374,0.041734492191862316,0.052259339894809465,0.06665619095454378,0.06106890330190762,0.07430594443204352
test.RMSE,0.8198871998412719,0.6343519440031565,0.9867268281316424,1.0342793740725396,0.8388604367816501,1.3021955505725407
test.MAPE,0.04426048586676565,0.024262263323237925,0.05145380824048638,0.07877864614197966,0.03567892963313614,0.05324155752146969
test.offset_percentile.50%,1.0043369632934058,1.0036908544940721,1.0043879043819661,1.0061406246255533,1.0054609927893248,1.006149100965317
test.offset_percentile.75%,1.0138463154127413,1.0116649843500267,1.0140468138777605,1.0198721514245777,1.016530672155388,1.0191062914851967
test.offset_percentile.90%,1.0484550280732892,1.0407202664345827,1.0453968538595817,1.0907293368485447,1.073118370584337,1.0887590927799713
test.offset_percentile.95%,1.1261668050257372,1.1076772995283521,1.1383431946416014,1.2319421472364573,1.1898441041962087,1.2636001745569556
test.confidence_rating.<10.0%,5078,5006,3090,4903,4849,2980
test.confidence_rating.10-20%,141,139,74,188,186,107
test.confidence_rating.20-50%,104,95,73,205,172,115
test.confidence_rating.50-100%,54,24,37,71,52,57
test.confidence_rating.100-200%,20,14,11,29,19,24
test.confidence_rating.>200.0%,14,6,7,15,6,9
test.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
test.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
test.confidence_rating_detailed.0.cnt,5078,5006,3090,4903,4849,2980
test.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.1.cnt,141,139,74,188,186,107
test.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.2.cnt,104,95,73,205,172,115
test.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.3.cnt,54,24,37,71,52,57
test.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.4.cnt,20,14,11,29,19,24
test.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
test.confidence_rating_detailed.5.cnt,14,6,7,15,6,9
train.n_buckets,10,10,10,10,10,10
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.9880674655979496,0.9859281462949815,0.9872534286319837,0.9797060755180892,0.977257115617595,0.9811871431482576
train.classifier.balanced_precision,0.988061703548584,0.9859220793185901,0.987261351943976,0.9797222364114963,0.9772847940823784,0.9811792903781303
train.classifier.balanced_recall,0.9880609152066238,0.9859197577592733,0.987240247903755,0.979707252162342,0.9772520817562452,0.9811641754769717
train.classifier.balanced_f1,0.9880598930400794,0.9859188978215677,0.98724071053126,0.9797077029481538,0.977259319415922,0.9811674248481892
train.classifier.adj_lenient_acc,0.9945294595993199,0.9940196820590462,0.9935593632276096,0.9896503289716863,0.9881529144587434,0.9885162231133795
train.classifier.adj_strict_acc,0.9928291565018111,0.9921650264950795,0.9925264309150565,0.9870259481037924,0.9853141559424679,0.9870579657309515
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.008227617543467567,0.006093412042074836,0.006993389461318238,0.011691507896996824,0.008578006890893412,0.010011643426052673
train.regressor.R2,0.9984588236071645,0.9976287611709047,0.9984004028763778,0.9970516318875843,0.9958520922652834,0.9975268800242411
train.regressor.MAE,0.01731196989335171,0.01619810347662831,0.017542750811701424,0.030105370857951286,0.026320225185102686,0.02990316530514292
train.regressor.RMSE,0.12899552879444068,0.12264562074547013,0.1466654392487312,0.178618787507847,0.16232870062818847,0.18195522328313216
train.regressor.MAPE,0.017729431022214585,0.006749413574856132,0.011280144902073535,0.028302002158499245,0.009725232668901644,0.014168820034244961
train.regressor.offset_percentile.50%,1.001591249300752,1.0014231731886718,1.0014844575105966,1.0027776939237625,1.0023361225676142,1.0025341028571524
train.regressor.offset_percentile.75%,1.0048251782863409,1.0039963299526193,1.0050098188107814,1.0077739490716071,1.0061592083186865,1.0075149342217495
train.regressor.offset_percentile.90%,1.0129451346323577,1.0107265402281445,1.0131000726840094,1.0196611820762551,1.0151230700759852,1.0184109476534593
train.regressor.offset_percentile.95%,1.0254466302770833,1.020697732617963,1.0246461906326187,1.0384112303717057,1.0284183974163743,1.034387928934753
train.regressor.confidence_rating.<10.0%,26767,26207,16338,26542,26090,16223
train.regressor.confidence_rating.10-20%,151,122,55,271,190,136
train.regressor.confidence_rating.20-50%,79,68,45,168,108,70
train.regressor.confidence_rating.50-100%,27,12,11,35,13,14
train.regressor.confidence_rating.100-200%,11,5,3,18,10,10
train.regressor.confidence_rating.>200.0%,19,6,6,20,9,5
train.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.0.cnt,26767,26207,16338,26542,26090,16223
train.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.1.cnt,151,122,55,271,190,136
train.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.2.cnt,79,68,45,168,108,70
train.regressor.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.3.cnt,27,12,11,35,13,14
train.regressor.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.4.cnt,11,5,3,18,10,10
train.regressor.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.regressor.confidence_rating_detailed.5.cnt,19,6,6,20,9,5
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.010676188063898225,0.00789562431855849,0.00974336920587445,0.015850727244718935,0.012056955240699057,0.014906743097614156
train.R2,0.9870626679681223,0.9865653057498768,0.9850422304883374,0.9778052364213632,0.9743368806403769,0.9726376541549431
train.MAE,0.017349431579793517,0.01622715142259512,0.017557448773500184,0.030245609267340434,0.02651512070841555,0.030048016693189794
train.RMSE,0.37374108780078713,0.2919297062244193,0.44849323683164777,0.49007386846081935,0.40377134128619696,0.6052274238560218
train.MAPE,0.020660843119914066,0.008729833680965995,0.014663449167501135,0.03282762417407261,0.013519217036294877,0.019280731815128935
train.offset_percentile.50%,1.0015935288583955,1.0014262819468527,1.0014872618227426,1.0027966984626437,1.0023563784844396,1.0025526498941364
train.offset_percentile.75%,1.0048641379110856,1.0040388183539262,1.0050608190922672,1.0079403856081428,1.0063295460319723,1.0077162668852402
train.offset_percentile.90%,1.0133784046239795,1.0114845897821099,1.0136235020484199,1.0215561932106374,1.0170511361321932,1.0202703408190623
train.offset_percentile.95%,1.029631809951636,1.0247080002885947,1.027269993861033,1.0540939834091294,1.0386332392668982,1.0463014458799933
train.confidence_rating.<10.0%,26576,26041,16203,26198,25781,15999
train.confidence_rating.10-20%,221,198,98,378,306,187
train.confidence_rating.20-50%,140,127,91,309,232,164
train.confidence_rating.50-100%,65,29,44,100,60,65
train.confidence_rating.100-200%,28,17,13,40,31,31
train.confidence_rating.>200.0%,24,8,9,29,10,12
train.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.0.cnt,26576,26041,16203,26198,25781,15999
train.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.1.cnt,221,198,98,378,306,187
train.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.2.cnt,140,127,91,309,232,164
train.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.3.cnt,65,29,44,100,60,65
train.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.4.cnt,28,17,13,40,31,31
train.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.confidence_rating_detailed.5.cnt,24,8,9,29,10,12
optimal_params.cls.max_depth,12,9,21,12,15,18
optimal_params.cls.colsample_bytree,0.8,0.6,0.5,0.7,0.5,0.5
optimal_params.cls.min_child_weight,0.012015222644213853,0.0051269224220141865,0.0029874943860585617,0.013457779118102878,0.0023053320246997655,0.0010428664196160803
optimal_params.cls.subsample,0.9,0.7,0.6,0.6,0.8,0.7
optimal_params.cls.learning_rate,0.11989247976357208,0.24656295621422042,0.2291171342114485,0.21137757252853384,0.29020960827633424,0.1540204733336927
optimal_params.cls.n_estimators,500,300,400,500,400,500
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,200,100,400,200,400,500
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.4,0.4,0.4,0.4,0.8,0.4
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,squared_error,squared_error,friedman_mse,squared_error,friedman_mse,poisson
optimal_params.rgs.candidates.0.RFR.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,15,21,21,15,21,12
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.7,0.6,0.6,0.9,0.6,0.9
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,0.004100269696104311,1.5700912837077563,0.04103969813287908,2.718509129923168,0.39975146264496664,1.1606283221020774
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.9,0.7,0.7,0.8,0.9,0.8
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.1648215867773119,0.06863791591473885,0.0827236317556372,0.11228467492214865,0.22081496100373163,0.13289765679242685
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300,300,300,300
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1,2,1,1
optimal_params.rgs.candidates.0.KNN.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,100,200,300,200,200,200
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.8,0.8,0.8,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,squared_error,friedman_mse,poisson,poisson,poisson,poisson
optimal_params.rgs.candidates.0.EXF.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,300,400,500,300,200,400
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.4,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,squared_error,friedman_mse,squared_error,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.1.RFR.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,18,9,6,18,18,18
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.7,0.7,0.5,0.9,0.9,0.9
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,0.6227357276676339,0.13935014836136872,0.01378890082869062,0.0011136082288645255,2.065098845068558,0.02413012836697091
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.7,0.9,0.5,0.5,0.6,0.8
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.09304048246384171,0.14608367338100445,0.18237359691290017,0.17168810179557537,0.2521023916716813,0.23564103383093885
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,300,200,300,300,300,300
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.1.KNN.best_params.p,2,1,1,1,1,2
optimal_params.rgs.candidates.1.KNN.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,100,200,100,300,300,100
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,0.8
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,squared_error,friedman_mse,squared_error,squared_error,poisson,friedman_mse
optimal_params.rgs.candidates.1.EXF.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,500,500,200,300,400,300
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,poisson,poisson,poisson,friedman_mse,squared_error,friedman_mse
optimal_params.rgs.candidates.2.RFR.best_params.n_jobs,-1,-1,-1,-1,-1,-1
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
