,0,1,2,0,1,2
test.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.1.cnt,122,125,91,259,211,142
test.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.2.cnt,122,103,84,245,226,151
test.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.3.cnt,57,25,34,106,67,57
test.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.4.cnt,18,15,13,53,32,26
test.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
test.confidence_rating_detailed.5.cnt,9,1,3,24,4,10
train.n_buckets,10,10,10,10,10,10
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.9911844406863745,0.9900720878374418,0.9920422162105341,0.9783891013774658,0.9784090571429301,0.9813388325909946
train.classifier.balanced_precision,0.9911687104933147,0.9900915356648683,0.9920417029986162,0.9784299753020687,0.9783998421513672,0.9813442246570572
train.classifier.balanced_recall,0.9911658165151179,0.9900832702498108,0.9920403451209139,0.9784135432838028,0.9783875851627555,0.9813464576497752
train.classifier.balanced_f1,0.991165117855712,0.9900837585395573,0.9920394469102137,0.978415210504404,0.9783862848242377,0.9813407896432745
train.classifier.adj_lenient_acc,0.9962297626968286,0.9954201362604088,0.9953821849556447,0.9889110667553781,0.9890234670704012,0.9887592660104508
train.classifier.adj_strict_acc,0.9953056849264434,0.9940953822861469,0.9946530562644307,0.9861388334442227,0.9865253595760787,0.9875440515250942
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.007659010446779939,0.005398827727536701,0.006698219066406694,0.011745776612471504,0.008727031227336491,0.009989259452378343
train.regressor.R2,0.9985634264083023,0.998061568217232,0.9988993862634352,0.9969734880443533,0.9957786918275097,0.9976284882276196
train.regressor.MAE,0.01650079952301553,0.014261830390481123,0.01509280656267542,0.03173802830449546,0.02628065210689634,0.03018980758078804
train.regressor.RMSE,0.12477701593904897,0.11128528920734589,0.12163289012341233,0.18116174400664684,0.1644252735878021,0.17816878163324856
train.regressor.MAPE,0.012822837117113637,0.005921738836763108,0.008757292152627457,0.03585024197560493,0.009699028021207068,0.012017317748835415
train.regressor.offset_percentile.50%,1.0015240555069977,1.0012627517282402,1.0012785766578935,1.0029464452753594,1.0023685403034193,1.002479586271399
train.regressor.offset_percentile.75%,1.004438688916675,1.003544112557748,1.0041393926444764,1.0079535144695972,1.0062453298822909,1.0075808245006828
train.regressor.offset_percentile.90%,1.011151384386404,1.0092373483330968,1.0109223920071169,1.0188687321914072,1.015220623945462,1.0189517785345572
train.regressor.offset_percentile.95%,1.0227968158205585,1.018034160771654,1.0221779555777453,1.0369665593240946,1.0287208857303238,1.035628640514779
train.regressor.confidence_rating.<10.0%,26767,26242,16313,26536,26105,16222
train.regressor.confidence_rating.10-20%,138,106,76,289,182,142
train.regressor.confidence_rating.20-50%,97,47,40,159,86,64
train.regressor.confidence_rating.50-100%,26,17,21,41,28,19
train.regressor.confidence_rating.100-200%,11,5,5,9,11,6
train.regressor.confidence_rating.>200.0%,15,3,3,20,8,5
train.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.0.cnt,26767,26242,16313,26536,26105,16222
train.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.1.cnt,138,106,76,289,182,142
train.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.2.cnt,97,47,40,159,86,64
train.regressor.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.3.cnt,26,17,21,41,28,19
train.regressor.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.4.cnt,11,5,5,9,11,6
train.regressor.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.regressor.confidence_rating_detailed.5.cnt,15,3,3,20,8,5
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.009180780114515877,0.0069810527227129986,0.00849270845985479,0.016693057871716585,0.0123009211914768,0.014569377274847835
train.R2,0.9926896783732425,0.9865612589615678,0.9910580313255942,0.9716329895597603,0.9719302071805583,0.9747901730002649
train.MAE,0.01653107004602461,0.014284695052674934,0.015117797109014397,0.03191251841331244,0.02641724443106508,0.030396625279816902
train.RMSE,0.28147439753930537,0.29301630698338266,0.346697039988261,0.5546283695676621,0.4239988195268993,0.5809033759899886
train.MAPE,0.014522395660140889,0.007488383991712504,0.010648290251653298,0.041748282479542966,0.013709459551681525,0.017558016646448203
train.offset_percentile.50%,1.0015285667060176,1.001264634392498,1.0012792662787535,1.0029622187632543,1.002389038204197,1.002505371421387
train.offset_percentile.75%,1.0044605594587042,1.0035689319100745,1.0041494973951242,1.00813016037094,1.0063989546608123,1.0077454313001801
train.offset_percentile.90%,1.0114777662367298,1.0095330252842063,1.011199798248316,1.0211865988636517,1.0174693866823998,1.0211326520591633
train.offset_percentile.95%,1.0252090163401315,1.020038479022955,1.0242418711883914,1.0536556616739066,1.0395507625919633,1.0466520242359434
train.confidence_rating.<10.0%,26631,26122,16227,26169,25807,16002
train.confidence_rating.10-20%,190,144,94,398,305,197
train.confidence_rating.20-50%,148,91,80,287,183,159
train.confidence_rating.50-100%,52,42,40,127,78,71
train.confidence_rating.100-200%,17,18,14,38,31,17
train.confidence_rating.>200.0%,16,3,3,35,16,12
train.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.0.cnt,26631,26122,16227,26169,25807,16002
train.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.1.cnt,190,144,94,398,305,197
train.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.2.cnt,148,91,80,287,183,159
train.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.3.cnt,52,42,40,127,78,71
train.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.4.cnt,17,18,14,38,31,17
train.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.confidence_rating_detailed.5.cnt,16,3,3,35,16,12
optimal_params.cls.max_depth,18,21,18,12,9,12
optimal_params.cls.colsample_bytree,0.8,0.8,0.7,0.9,0.7,0.5
optimal_params.cls.min_child_weight,0.002285276121091992,0.0012856611729639765,0.0011044803583646872,0.004782227097364112,0.0339200265950852,0.0010815850511961798
optimal_params.cls.subsample,0.8,0.7,0.9,0.9,0.6,0.7
optimal_params.cls.learning_rate,0.15082513893394023,0.1212022980731766,0.12341817820509857,0.2854789562177213,0.2213732691301546,0.2883288337657648
optimal_params.cls.n_estimators,400,500,200,300,500,400
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,400,500,400,200,300,200
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,friedman_mse,squared_error,squared_error,friedman_mse,friedman_mse,squared_error
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,18,15,21,18,18,18
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.9,0.6,0.5,0.8,0.9,0.9
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,3.0495271206587513,4.954766831647535,0.0017627076977489078,4.683789361991047,0.9990782640389525,0.015823804572913262
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.8,0.6,0.5,0.8,0.5,0.8
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.12855416111619503,0.09880117760150958,0.08159414369005193,0.2708878138455424,0.2518147952784851,0.21797950953326534
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300,200,200,300
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1,1,1,1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,200,200,100,200,100,100
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.4,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,poisson,poisson,squared_error,squared_error,poisson,friedman_mse
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,400,400,300,400,300,300
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.2,0.8,0.4,0.8,0.8,0.2
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,poisson,friedman_mse,poisson,squared_error,friedman_mse,friedman_mse
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,9,21,18,21,15,21
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.6,0.6,0.6,0.5,0.5,0.7
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,0.012050518514555696,1.0564792174720463,4.960558427621876,0.0010401812138863017,0.005945433803269274,0.008213928105129959
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.6,0.8,0.6,0.7,0.7,0.6
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.22815279928525803,0.17287029920328992,0.08015404318153484,0.2660992053912647,0.2930403439855153,0.11743030139808429
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,300,300,300,200,300,300
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,3,3,3,3,3,3
optimal_params.rgs.candidates.1.KNN.best_params.p,2,1,1,1,1,1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,200,100,300,300,300,200
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.8
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,poisson,poisson,squared_error,friedman_mse,squared_error,squared_error
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,500,200,500,400,400,100
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.2,0.4,0.4,0.8,0.4,0.8
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,friedman_mse,squared_error,poisson,poisson,friedman_mse,friedman_mse
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,21,18,21,18,15,21
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.8,0.6,0.7,0.7,0.5,0.7
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.1853765443713184,0.00891307639553255,1.3528504425479428,0.0022550442956850835,0.3086268359048346,0.5572898455388275
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.9,0.7,0.9,0.9,0.7,0.8
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.13532356340522245,0.13745139948111354,0.07759960977960594,0.28803556081358894,0.23813431996624826,0.12587643485044078
optimal_params.rgs.candidates.2.LGB.best_params.n_estimators,300,300,300,200,200,300
